kepid,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
7175184,Kepler-144,b,Kepler-144 b,Transit,0,2,5.885273,2.0E-5,-2.0E-5,0,0.066,,,0,,,,,,,,,,,,,,0.119,0.023,-0.023,0,,,,,0,1,0,1,18h47m39.76s,281.915678,+42d46m31.8s,42.775513,389.22,3.28,-3.28,0,389.22,3.28,-3.28,0,11.992,,0,Kepler-band,11.944,,0,6075.0,131.0,-131.0,0,,,,,1.24,0.24,-0.24,0,2014-05-14,Kepler
7175184,Kepler-144,c,Kepler-144 c,Transit,0,2,10.104665,4.3E-5,-4.3E-5,0,0.094,,,0,,,,,,,,,,,,,,0.12,0.023,-0.023,0,,,,,0,1,0,1,18h47m39.76s,281.915678,+42d46m31.8s,42.775513,389.22,3.28,-3.28,0,389.22,3.28,-3.28,0,11.992,,0,Kepler-band,11.944,,0,6075.0,131.0,-131.0,0,,,,,1.24,0.24,-0.24,0,2014-05-14,Kepler
8494142,Kepler-145,b,Kepler-145 b,Transit,0,2,22.951,,,0,,,,,,,,,,,,,0.117,0.036,-0.036,0,Mass,0.236,0.007,-0.007,0,,,,,1,1,0,1,19h25m33.06s,291.387762,+44d31m44.8s,44.529106,576.15,8.47,-8.47,0,576.15,8.47,-8.47,0,11.931,,0,Kepler-band,11.875,,0,6022.0,,,0,1.28,,,0,1.98,,,0,2014-05-14,Kepler
8494142,Kepler-145,c,Kepler-145 c,Transit,0,2,42.882,,,0,,,,,,,,,,,,,0.25,0.052,-0.052,0,Mass,0.385,0.011,-0.011,0,,,,,1,1,0,1,19h25m33.06s,291.387762,+44d31m44.8s,44.529106,576.15,8.47,-8.47,0,576.15,8.47,-8.47,0,11.931,,0,Kepler-band,11.875,,0,6022.0,,,0,1.28,,,0,1.98,,,0,2014-05-14,Kepler
3656121,Kepler-146,b,Kepler-146 b,Transit,0,2,31.158799,7.9E-5,-7.9E-5,0,0.2,,,0,,,,,,,,,,,,,,0.331,0.062,-0.062,0,,,,,0,1,0,1,19h36m26.58s,294.110756,+38d42m36.8s,38.71023,731.81,9.66,-9.66,0,731.81,9.66,-9.66,0,13.838,,0,Kepler-band,13.803,,0,5948.0,100.0,-100.0,0,,,,,1.21,0.23,-0.23,0,2014-05-14,Kepler
3656121,Kepler-146,c,Kepler-146 c,Transit,0,2,76.732171,6.09E-4,-6.09E-4,0,0.364,,,0,,,,,,,,,,,,,,0.279,0.053,-0.053,0,,,,,0,1,0,1,19h36m26.58s,294.110756,+38d42m36.8s,38.71023,731.81,9.66,-9.66,0,731.81,9.66,-9.66,0,13.838,,0,Kepler-band,13.803,,0,5948.0,100.0,-100.0,0,,,,,1.21,0.23,-0.23,0,2014-05-14,Kepler
3942670,Kepler-147,b,Kepler-147 b,Transit,0,2,12.610584,2.28E-4,-2.28E-4,0,0.113,,,0,,,,,,,,,,,,,,0.136,0.028,-0.028,0,,,,,0,1,0,1,19h11m54.18s,287.975766,+39d05m13.9s,39.087181,1073.89,27.36,-27.36,0,1073.89,27.36,-27.36,0,13.954,,0,Kepler-band,13.915,,0,6012.0,100.0,-100.0,0,,,,,1.47,0.29,-0.29,0,2014-05-14,Kepler
3942670,Kepler-147,c,Kepler-147 c,Transit,0,2,33.416423,4.16E-4,-4.16E-4,0,0.216,,,0,,,,,,,,,,,,,,0.217,0.044,-0.044,0,,,,,0,1,0,1,19h11m54.18s,287.975766,+39d05m13.9s,39.087181,1073.89,27.36,-27.36,0,1073.89,27.36,-27.36,0,13.954,,0,Kepler-band,13.915,,0,6012.0,100.0,-100.0,0,,,,,1.47,0.29,-0.29,0,2014-05-14,Kepler
9946525,Kepler-148,b,Kepler-148 b,Transit,0,3,1.729366,4.0E-6,-4.0E-6,0,0.028,,,0,,,,,,,,,,,,,,0.161,0.078,-0.078,0,,,,,0,1,0,1,19h19m08.69s,289.786216,+46d51m31.6s,46.858788,809.42,15.64,-15.64,0,809.42,15.64,-15.64,0,15.342,,0,Kepler-band,15.336,,0,5272.0,200.0,-200.0,0,,,,,0.85,0.41,-0.41,0,2014-05-14,Kepler
9946525,Kepler-148,c,Kepler-148 c,Transit,0,3,4.180043,4.0E-6,-4.0E-6,0,0.05,,,0,,,,,,,,,,,,,,0.321,0.157,-0.157,0,,,,,0,1,0,1,19h19m08.69s,289.786216,+46d51m31.6s,46.858788,809.42,15.64,-15.64,0,809.42,15.64,-15.64,0,15.342,,0,Kepler-band,15.336,,0,5272.0,200.0,-200.0,0,,,,,0.85,0.41,-0.41,0,2014-05-14,Kepler
9946525,Kepler-148,d,Kepler-148 d,Transit,0,3,51.84688575,2.57E-5,-2.57E-5,0,,,,,,,,,,,,,,,,,,0.774,0.046,-0.037,0,,,,,0,1,0,1,19h19m08.69s,289.786216,+46d51m31.6s,46.858788,809.42,15.64,-15.64,0,809.42,15.64,-15.64,0,15.342,,0,Kepler-band,15.336,,0,5272.0,200.0,-200.0,0,,,,,0.85,0.41,-0.41,0,2016-05-10,Kepler
3217264,Kepler-149,b,Kepler-149 b,Transit,0,3,29.198943,4.1E-5,-4.1E-5,0,0.184,,,0,,,,,,,,,,,,,,0.376,0.054,-0.054,0,,,,,0,1,0,1,19h03m24.88s,285.853667,+38d23m02.8s,38.384119,580.57,5.86,-5.86,0,580.57,5.86,-5.86,0,14.001,,0,Kepler-band,14.019,,0,5381.0,100.0,-100.0,0,,,,,0.95,0.14,-0.14,0,2014-05-14,Kepler
3217264,Kepler-149,c,Kepler-149 c,Transit,0,3,55.328328,0.001946,-0.001946,0,0.281,,,0,,,,,,,,,,,,,,0.144,0.021,-0.021,0,,,,,0,1,0,1,19h03m24.88s,285.853667,+38d23m02.8s,38.384119,580.57,5.86,-5.86,0,580.57,5.86,-5.86,0,14.001,,0,Kepler-band,14.019,,0,5381.0,100.0,-100.0,0,,,,,0.95,0.14,-0.14,0,2014-05-14,Kepler
3217264,Kepler-149,d,Kepler-149 d,Transit,0,3,160.018032,0.001096,-0.001096,0,0.571,,,0,,,,,,,,,,,,,,0.353,0.061,-0.061,0,,,,,0,1,0,1,19h03m24.88s,285.853667,+38d23m02.8s,38.384119,580.57,5.86,-5.86,0,580.57,5.86,-5.86,0,14.001,,0,Kepler-band,14.019,,0,5381.0,100.0,-100.0,0,,,,,0.95,0.14,-0.14,0,2014-05-14,Kepler
5351250,Kepler-150,b,Kepler-150 b,Transit,0,5,3.428054,2.6E-5,-2.6E-5,0,0.044,,,0,,,,,,,,,,,,,,0.112,0.017,-0.017,0,,,,,0,1,0,1,19h12m56.18s,288.234084,+40d31m15.3s,40.520905,914.4,17.46,-17.46,0,914.4,17.46,-17.46,0,14.985,,0,Kepler-band,14.974,,0,5560.0,100.0,-100.0,0,,,,,0.94,0.14,-0.14,0,2014-05-14,Kepler
5351250,Kepler-150,c,Kepler-150 c,Transit,0,5,7.381998,1.0E-5,-1.0E-5,0,0.073,,,0,,,,,,,,,,,,,,0.329,0.053,-0.053,0,,,,,0,1,0,1,19h12m56.18s,288.234084,+40d31m15.3s,40.520905,914.4,17.46,-17.46,0,914.4,17.46,-17.46,0,14.985,,0,Kepler-band,14.974,,0,5560.0,100.0,-100.0,0,,,,,0.94,0.14,-0.14,0,2014-05-14,Kepler
5351250,Kepler-150,d,Kepler-150 d,Transit,0,5,12.56093,3.6E-5,-3.6E-5,0,0.104,,,0,,,,,,,,,,,,,,0.249,0.037,-0.037,0,,,,,0,1,0,1,19h12m56.18s,288.234084,+40d31m15.3s,40.520905,914.4,17.46,-17.46,0,914.4,17.46,-17.46,0,14.985,,0,Kepler-band,14.974,,0,5560.0,100.0,-100.0,0,,,,,0.94,0.14,-0.14,0,2014-05-14,Kepler
5351250,Kepler-150,e,Kepler-150 e,Transit,0,5,30.826557,1.99E-4,-1.99E-4,0,0.189,,,0,,,,,,,,,,,,,,0.278,0.049,-0.049,0,,,,,0,1,0,1,19h12m56.18s,288.234084,+40d31m15.3s,40.520905,914.4,17.46,-17.46,0,914.4,17.46,-17.46,0,14.985,,0,Kepler-band,14.974,,0,5560.0,100.0,-100.0,0,,,,,0.94,0.14,-0.14,0,2014-05-14,Kepler
5351250,Kepler-150,f,Kepler-150 f,Transit,0,5,637.2093,0.0169,-0.0154,0,1.24,0.29,-0.45,0,,,,,90.0,0.19,-0.19,0,,,,,,0.325,0.046,-0.035,0,,,,,0,1,0,0,19h12m56.18s,288.234084,+40d31m15.3s,40.520905,914.4,17.46,-17.46,0,914.4,17.46,-17.46,0,14.985,,0,Kepler-band,14.974,,0,5560.0,100.0,-100.0,0,,,,,0.94,0.14,-0.14,0,2017-04-13,Kepler
5791986,Kepler-151,b,Kepler-151 b,Transit,0,2,15.228958,3.0E-5,-3.0E-5,0,0.116,,,0,,,,,,,,,,,,,,0.273,0.136,-0.136,0,,,,,0,1,0,1,19h28m39.07s,292.162778,+41d01m23.6s,41.023235,662.19,9.82,-9.82,0,662.19,9.82,-9.82,0,14.769,,0,Kepler-band,14.719,,0,5460.0,200.0,-200.0,0,,,,,0.83,0.41,-0.41,0,2014-05-14,Kepler
5791986,Kepler-151,c,Kepler-151 c,Transit,0,2,24.674612,1.06E-4,-1.06E-4,0,0.16,,,0,,,,,,,,,,,,,,0.186,0.093,-0.093,0,,,,,0,1,0,1,19h28m39.07s,292.162778,+41d01m23.6s,41.023235,662.19,9.82,-9.82,0,662.19,9.82,-9.82,0,14.769,,0,Kepler-band,14.719,,0,5460.0,200.0,-200.0,0,,,,,0.83,0.41,-0.41,0,2014-05-14,Kepler
6508221,Kepler-152,b,Kepler-152 b,Transit,0,2,18.207973,2.3E-5,-2.3E-5,0,0.124,,,0,,,,,,,,,,,,,,0.249,0.015,-0.015,0,,,,,0,1,0,1,19h07m27.71s,286.865479,+41d59m20.7s,41.989086,446.77,3.19,-3.19,0,446.77,3.19,-3.19,0,14.29,,0,Kepler-band,14.244,,0,5088.0,100.0,-100.0,0,,,,,0.72,0.04,-0.04,0,2014-05-14,Kepler
6508221,Kepler-152,c,Kepler-152 c,Transit,0,2,88.255055,3.09E-4,-3.09E-4,0,0.356,,,0,,,,,,,,,,,,,,0.213,0.014,-0.014,0,,,,,0,1,0,1,19h07m27.71s,286.865479,+41d59m20.7s,41.989086,446.77,3.19,-3.19,0,446.77,3.19,-3.19,0,14.29,,0,Kepler-band,14.244,,0,5088.0,100.0,-100.0,0,,,,,0.72,0.04,-0.04,0,2014-05-14,Kepler
10843590,Kepler-153,b,Kepler-153 b,Transit,0,2,18.870227,3.9E-5,-3.9E-5,0,0.129,,,0,,,,,,,,,,,,,,0.261,0.157,-0.157,0,,,,,0,1,0,1,18h49m50.53s,282.460522,+48d15m25.6s,48.257118,465.53,3.48,-3.48,0,465.53,3.48,-3.48,0,14.262,,0,Kepler-band,14.249,,0,5404.0,200.0,-200.0,0,,,,,0.89,0.54,-0.54,0,2014-05-14,Kepler
10843590,Kepler-153,c,Kepler-153 c,Transit,0,2,46.90232,2.15E-4,-2.15E-4,0,0.237,,,0,,,,,,,,,,,,,,0.226,0.136,-0.136,0,,,,,0,1,0,1,18h49m50.53s,282.460522,+48d15m25.6s,48.257118,465.53,3.48,-3.48,0,465.53,3.48,-3.48,0,14.262,,0,Kepler-band,14.249,,0,5404.0,200.0,-200.0,0,,,,,0.89,0.54,-0.54,0,2014-05-14,Kepler
11709124,Kepler-154,b,Kepler-154 b,Transit,0,5,33.040532,2.15E-4,-2.15E-4,0,0.198,,,0,,,,,,,,,,,,,,0.202,0.039,-0.039,0,,,,,0,1,0,1,19h19m07.33s,289.780522,+49d53m47.5s,49.89653,939.89,17.4,-17.4,0,939.89,17.4,-17.4,0,14.534,,0,Kepler-band,14.512,,0,5690.0,108.0,-108.0,0,,,,,1.0,0.19,-0.19,0,2014-05-14,Kepler
11709124,Kepler-154,c,Kepler-154 c,Transit,0,5,62.303276,4.06E-4,-4.06E-4,0,0.303,,,0,,,,,,,,,,,,,,0.263,0.055,-0.055,0,,,,,0,1,0,1,19h19m07.33s,289.780522,+49d53m47.5s,49.89653,939.89,17.4,-17.4,0,939.89,17.4,-17.4,0,14.534,,0,Kepler-band,14.512,,0,5690.0,108.0,-108.0,0,,,,,1.0,0.19,-0.19,0,2014-05-14,Kepler
11709124,Kepler-154,d,Kepler-154 d,Transit,0,5,20.54981883,2.572E-5,-2.572E-5,0,,,,,,,,,,,,,,,,,,0.343,0.029,-0.021,0,,,,,0,1,0,1,19h19m07.33s,289.780522,+49d53m47.5s,49.89653,939.89,17.4,-17.4,0,939.89,17.4,-17.4,0,14.534,,0,Kepler-band,14.512,,0,5690.0,108.0,-108.0,0,,,,,1.0,0.19,-0.19,0,2016-05-10,Kepler
11709124,Kepler-154,e,Kepler-154 e,Transit,0,5,3.93276465,1.225E-5,-1.225E-5,0,,,,,,,,,,,,,,,,,,0.134,0.012,-0.011,0,,,,,0,1,0,1,19h19m07.33s,289.780522,+49d53m47.5s,49.89653,939.89,17.4,-17.4,0,939.89,17.4,-17.4,0,14.534,,0,Kepler-band,14.512,,0,5690.0,108.0,-108.0,0,,,,,1.0,0.19,-0.19,0,2016-05-10,Kepler
11709124,Kepler-154,f,Kepler-154 f,Transit,0,5,9.91935684,7.788E-5,-7.788E-5,0,,,,,,,,,,,,,,,,,,0.134,0.03,-0.019,0,,,,,0,1,0,1,19h19m07.33s,289.780522,+49d53m47.5s,49.89653,939.89,17.4,-17.4,0,939.89,17.4,-17.4,0,14.534,,0,Kepler-band,14.512,,0,5690.0,108.0,-108.0,0,,,,,1.0,0.19,-0.19,0,2016-05-10,Kepler
12302530,Kepler-155,b,Kepler-155 b,Transit,0,2,5.931194,8.0E-6,-8.0E-6,0,0.056,,,0,,,,,,,,,,,,,,0.186,0.019,-0.019,0,,,,,0,1,0,1,19h13m59.00s,288.495833,+51d04m55.0s,51.081947,295.99,2.3,-2.3,0,295.99,2.3,-2.3,0,14.258,,0,Kepler-band,14.24,,0,4508.0,100.0,-100.0,0,,,,,0.62,0.03,-0.03,0,2014-05-14,Kepler
12302530,Kepler-155,c,Kepler-155 c,Transit,0,2,52.661793,2.36E-4,-2.36E-4,0,0.242,,,0,,,,,,,,,,,,,,0.2,0.013,-0.013,0,,,,,0,1,0,1,19h13m59.00s,288.495833,+51d04m55.0s,51.081947,295.99,2.3,-2.3,0,295.99,2.3,-2.3,0,14.258,,0,Kepler-band,14.24,,0,4508.0,100.0,-100.0,0,,,,,0.62,0.03,-0.03,0,2014-05-14,Kepler
2438264,Kepler-156,b,Kepler-156 b,Transit,0,2,4.973456,8.0E-6,-8.0E-6,0,0.054,,,0,,,,,,,,,,,,,,0.205,0.015,-0.015,0,,,,,0,1,0,1,19h21m11.16s,290.296515,+37d44m58.2s,37.74949,449.22,3.56,-3.56,0,449.22,3.56,-3.56,0,14.172,,0,Kepler-band,14.156,,0,5094.0,100.0,-100.0,0,,,,,0.81,0.05,-0.05,0,2014-05-14,Kepler
2438264,Kepler-156,c,Kepler-156 c,Transit,0,2,15.906801,4.5E-5,-4.5E-5,0,0.117,,,0,,,,,,,,,,,,,,0.227,0.017,-0.017,0,,,,,0,1,0,1,19h21m11.16s,290.296515,+37d44m58.2s,37.74949,449.22,3.56,-3.56,0,449.22,3.56,-3.56,0,14.172,,0,Kepler-band,14.156,,0,5094.0,100.0,-100.0,0,,,,,0.81,0.05,-0.05,0,2014-05-14,Kepler
3745690,Kepler-157,b,Kepler-157 b,Transit,0,3,1.732342,6.0E-6,-6.0E-6,0,0.028,,,0,,,,,,,,,,,,,,0.118,0.023,-0.023,0,,,,,0,1,0,1,19h24m23.33s,291.097225,+38d52m32.2s,38.875609,791.27,10.88,-10.88,0,791.27,10.88,-10.88,0,14.002,,0,Kepler-band,14.037,,0,5774.0,125.0,-125.0,0,,,,,1.04,0.2,-0.2,0,2014-05-14,Kepler
3745690,Kepler-157,c,Kepler-157 c,Transit,0,3,13.5405,4.9E-5,-4.9E-5,0,0.11,,,0,,,,,,,,,,,,,,0.2,0.038,-0.038,0,,,,,0,1,0,1,19h24m23.33s,291.097225,+38d52m32.2s,38.875609,791.27,10.88,-10.88,0,791.27,10.88,-10.88,0,14.002,,0,Kepler-band,14.037,,0,5774.0,125.0,-125.0,0,,,,,1.04,0.2,-0.2,0,2014-05-14,Kepler
3745690,Kepler-157,d,Kepler-157 d,Transit,0,3,7.02573474,2.388E-5,-2.388E-5,0,,,,,,,,,,,,,,,,,,0.13,0.014,-0.009,0,,,,,0,1,0,1,19h24m23.33s,291.097225,+38d52m32.2s,38.875609,791.27,10.88,-10.88,0,791.27,10.88,-10.88,0,14.002,,0,Kepler-band,14.037,,0,5774.0,125.0,-125.0,0,,,,,1.04,0.2,-0.2,0,2016-05-10,Kepler
4633570,Kepler-158,b,Kepler-158 b,Transit,0,2,16.709184,6.4E-5,-6.4E-5,0,0.111,,,0,,,,,,,,,,,,,,0.189,0.032,-0.032,0,,,,,0,1,0,1,18h56m07.74s,284.032244,+39d46m52.9s,39.781348,318.06,2.12,-2.12,0,318.06,2.12,-2.12,0,14.427,,0,Kepler-band,14.417,,0,4623.0,200.0,-200.0,0,,,,,0.62,0.08,-0.08,0,2014-05-14,Kepler
4633570,Kepler-158,c,Kepler-158 c,Transit,0,2,28.551383,1.4E-4,-1.4E-4,0,0.158,,,0,,,,,,,,,,,,,,0.17,0.027,-0.027,0,,,,,0,1,0,1,18h56m07.74s,284.032244,+39d46m52.9s,39.781348,318.06,2.12,-2.12,0,318.06,2.12,-2.12,0,14.427,,0,Kepler-band,14.417,,0,4623.0,200.0,-200.0,0,,,,,0.62,0.08,-0.08,0,2014-05-14,Kepler
5640085,Kepler-159,b,Kepler-159 b,Transit,0,2,10.139623,2.2E-5,-2.2E-5,0,0.082,,,0,,,,,,,,,,,,,,0.212,0.016,-0.016,0,,,,,1,1,0,1,19h48m16.84s,297.07017,+40d52m07.6s,40.868784,377.79,3.17,-3.17,0,377.79,3.17,-3.17,0,14.902,,0,Kepler-band,14.888,,0,4625.0,100.0,-100.0,0,,,,,0.66,0.03,-0.03,0,2014-05-14,Kepler
5640085,Kepler-159,c,Kepler-159 c,Transit,0,2,43.595792,1.25E-4,-1.25E-4,0,0.218,,,0,,,,,,,,,,,,,,0.304,0.025,-0.025,0,,,,,1,1,0,1,19h48m16.84s,297.07017,+40d52m07.6s,40.868784,377.79,3.17,-3.17,0,377.79,3.17,-3.17,0,14.902,,0,Kepler-band,14.888,,0,4625.0,100.0,-100.0,0,,,,,0.66,0.03,-0.03,0,2014-05-14,Kepler
7269974,Kepler-160,b,Kepler-160 b,Transit,0,3,4.309397,1.3E-5,-1.2E-5,0,0.05511,0.0019,-0.0037,0,,,,0,,,,0,,,,0,,0.153,0.005,-0.004,0,,,,0,0,1,0,1,19h11m05.66s,287.773581,+42d52m09.4s,42.869286,962.92,16.95,-16.95,0,962.92,16.95,-16.95,0,14.619,,0,Kepler-band,14.616,,0,5471.0,115.0,-37.0,0,,,,0,1.12,0.01,-0.04,0,2020-07-09,Kepler
7269974,Kepler-160,c,Kepler-160 c,Transit,0,3,13.699429,1.8E-5,-1.8E-5,0,0.1192,0.004,-0.008,0,,,,0,,,,0,,,,0,,0.335,0.021,-0.008,0,,,,0,1,1,0,1,19h11m05.66s,287.773581,+42d52m09.4s,42.869286,962.92,16.95,-16.95,0,962.92,16.95,-16.95,0,14.619,,0,Kepler-band,14.616,,0,5471.0,115.0,-37.0,0,,,,0,1.12,0.01,-0.04,0,2020-07-09,Kepler
7269974,Kepler-160,d,Kepler-160 d,Transit Timing Variations,0,3,30.0,20.0,-23.0,0,0.17,0.1,-0.11,0,,,,0,86.9,2.0,-2.1,0,0.31463,,,1,Mass,,,,0,,,,0,0,1,0,1,19h11m05.66s,287.773581,+42d52m09.4s,42.869286,962.92,16.95,-16.95,0,962.92,16.95,-16.95,0,14.619,,0,Kepler-band,14.616,,0,5471.0,115.0,-37.0,0,,,,0,1.12,0.01,-0.04,0,2020-07-09,Kepler
7440748,Kepler-161,b,Kepler-161 b,Transit,0,2,4.921355,6.0E-6,-6.0E-6,0,0.054,,,0,,,,,,,,,,,,,,0.189,0.012,-0.012,0,,,,,0,1,0,1,19h22m03.96s,290.516491,+43d05m01.8s,43.083824,440.15,3.13,-3.13,0,440.15,3.13,-3.13,0,14.196,,0,Kepler-band,14.192,,0,5078.0,100.0,-100.0,0,,,,,0.81,0.05,-0.05,0,2014-05-14,Kepler
7440748,Kepler-161,c,Kepler-161 c,Transit,0,2,7.06424,1.1E-5,-1.1E-5,0,0.068,,,0,,,,,,,,,,,,,,0.183,0.013,-0.013,0,,,,,1,1,0,1,19h22m03.96s,290.516491,+43d05m01.8s,43.083824,440.15,3.13,-3.13,0,440.15,3.13,-3.13,0,14.196,,0,Kepler-band,14.192,,0,5078.0,100.0,-100.0,0,,,,,0.81,0.05,-0.05,0,2014-05-14,Kepler
7977197,Kepler-162,b,Kepler-162 b,Transit,0,2,6.919798,5.2E-5,-5.2E-5,0,0.069,,,0,,,,,,,,,,,,,,0.112,0.06,-0.06,0,,,,,0,1,0,1,19h49m06.94s,297.27891,+43d43m26.5s,43.724018,877.01,15.4,-15.4,0,877.01,15.4,-15.4,0,14.248,,0,Kepler-band,14.223,,0,5816.0,200.0,-200.0,0,,,,,0.96,0.51,-0.51,0,2014-05-14,Kepler
7977197,Kepler-162,c,Kepler-162 c,Transit,0,2,19.446355,4.5E-5,-4.5E-5,0,0.137,,,0,,,,,,,,,,,,,,0.27,0.145,-0.145,0,,,,,0,1,0,1,19h49m06.94s,297.27891,+43d43m26.5s,43.724018,877.01,15.4,-15.4,0,877.01,15.4,-15.4,0,14.248,,0,Kepler-band,14.223,,0,5816.0,200.0,-200.0,0,,,,,0.96,0.51,-0.51,0,2014-05-14,Kepler
10019643,Kepler-163,b,Kepler-163 b,Transit,0,2,7.810937,1.07E-4,-1.07E-4,0,0.078,,,0,,,,,,,,,,,,,,0.094,0.039,-0.039,0,,,,,0,1,0,1,19h40m00.68s,295.002819,+46d59m14.4s,46.987328,703.69,10.19,-10.19,0,703.69,10.19,-10.19,0,14.415,,0,Kepler-band,14.38,,0,5776.0,200.0,-200.0,0,,,,,0.92,0.38,-0.38,0,2014-05-14,Kepler
10019643,Kepler-163,c,Kepler-163 c,Transit,0,2,21.347262,8.1E-5,-8.1E-5,0,0.152,,,0,,,,,,,,,,,,,,0.202,0.084,-0.084,0,,,,,0,1,0,1,19h40m00.68s,295.002819,+46d59m14.4s,46.987328,703.69,10.19,-10.19,0,703.69,10.19,-10.19,0,14.415,,0,Kepler-band,14.38,,0,5776.0,200.0,-200.0,0,,,,,0.92,0.38,-0.38,0,2014-05-14,Kepler
10460984,Kepler-164,b,Kepler-164 b,Transit,0,3,5.03503,2.7E-5,-2.7E-5,0,0.058,,,0,,,,,,,,,,,,,,0.126,0.025,-0.025,0,,,,,0,1,0,1,19h11m07.40s,287.780828,+47d37m47.7s,47.629913,914.18,14.09,-14.09,0,914.18,14.09,-14.09,0,14.282,,0,Kepler-band,14.233,,0,5888.0,113.0,-113.0,0,,,,,1.15,0.22,-0.22,0,2014-05-14,Kepler
10460984,Kepler-164,c,Kepler-164 c,Transit,0,3,10.945723,2.9E-5,-2.9E-5,0,0.097,,,0,,,,,,,,,,,,,,0.244,0.046,-0.046,0,,,,,0,1,0,1,19h11m07.40s,287.780828,+47d37m47.7s,47.629913,914.18,14.09,-14.09,0,914.18,14.09,-14.09,0,14.282,,0,Kepler-band,14.233,,0,5888.0,113.0,-113.0,0,,,,,1.15,0.22,-0.22,0,2014-05-14,Kepler
10460984,Kepler-164,d,Kepler-164 d,Transit,0,3,28.986769,1.62E-4,-1.62E-4,0,0.187,,,0,,,,,,,,,,,,,,0.219,0.042,-0.042,0,,,,,0,1,0,1,19h11m07.40s,287.780828,+47d37m47.7s,47.629913,914.18,14.09,-14.09,0,914.18,14.09,-14.09,0,14.282,,0,Kepler-band,14.233,,0,5888.0,113.0,-113.0,0,,,,,1.15,0.22,-0.22,0,2014-05-14,Kepler
10577994,Kepler-165,b,Kepler-165 b,Transit,0,2,8.180848,2.6E-5,-2.6E-5,0,0.072,,,0,,,,,,,,,,,,,,0.207,0.126,-0.126,0,,,,,0,1,0,1,18h42m45.84s,280.691016,+47d48m35.0s,47.809735,570.07,6.42,-6.42,0,570.07,6.42,-6.42,0,14.802,,0,Kepler-band,14.794,,0,5211.0,200.0,-200.0,0,,,,,0.77,0.47,-0.47,0,2014-05-14,Kepler
10577994,Kepler-165,c,Kepler-165 c,Transit,0,2,15.31299,5.7E-5,-5.7E-5,0,0.11,,,0,,,,,,,,,,,,,,0.199,0.12,-0.12,0,,,,,0,1,0,1,18h42m45.84s,280.691016,+47d48m35.0s,47.809735,570.07,6.42,-6.42,0,570.07,6.42,-6.42,0,14.802,,0,Kepler-band,14.794,,0,5211.0,200.0,-200.0,0,,,,,0.77,0.47,-0.47,0,2014-05-14,Kepler
11192998,Kepler-166,b,Kepler-166 b,Transit,0,3,7.650254,1.2E-5,-1.2E-5,0,0.072,,,0,,,,,,,,,,,,,,0.203,0.104,-0.104,0,,,,,0,1,0,1,19h32m38.44s,293.160171,+48d52m52.3s,48.881191,614.16,7.56,-7.56,0,614.16,7.56,-7.56,0,14.701,,0,Kepler-band,14.685,,0,5413.0,200.0,-200.0,0,,,,,0.74,0.38,-0.38,0,2014-05-14,Kepler
11192998,Kepler-166,c,Kepler-166 c,Transit,0,3,34.260281,1.24E-4,-1.24E-4,0,0.195,,,0,,,,,,,,,,,,,,0.212,0.11,-0.11,0,,,,,1,1,0,1,19h32m38.44s,293.160171,+48d52m52.3s,48.881191,614.16,7.56,-7.56,0,614.16,7.56,-7.56,0,14.701,,0,Kepler-band,14.685,,0,5413.0,200.0,-200.0,0,,,,,0.74,0.38,-0.38,0,2014-05-14,Kepler
11192998,Kepler-166,d,Kepler-166 d,Transit,0,3,1.55400393,1.44E-6,-1.44E-6,0,,,,,,,,,,,,,,,,,,0.154,0.013,-0.009,0,,,,,0,1,0,1,19h32m38.44s,293.160171,+48d52m52.3s,48.881191,614.16,7.56,-7.56,0,614.16,7.56,-7.56,0,14.701,,0,Kepler-band,14.685,,0,5413.0,200.0,-200.0,0,,,,,0.74,0.38,-0.38,0,2016-05-10,Kepler
